Plant ID Alpha,Plant ID Numeric,Band #,Date,start_date,leaf_age(days),Volume (mL),Color,Dead,ants,spiders,beetle,other prey,Mosquito,Stage 1,Stage 2,Stage 3,Stage 4,Midges,Snot,Mites,Notes,Rotifers,Bodo,Colpoda,Chrysomonads,Colpidium,Cryptomonads,Cyclidium,prot. Mites,nematode,Crab,Mushroom,Vorticella,Lot. Rotifer,Paramecium,Balloon,tripod,volvox,unknown protozoa,Tan,White,Orange,Purple,Yellow,Brown,Pink,Mold,Sheet (%),Cream,White Raised,Amoeba,Yellow Center,Dry Edge White,Dry White,Tan ring,Cream blob,Irregular orange,Yellow Glow,Tan Center,White Ring,Salmon,White Center,Wet White,dry yellow glow,Cauliflower,Dry Center Tan,Wet Yellow,Unclear White,Egg,Irregular white,Tan Dry Edge,Dry Pink,Dark Brown,Dry Tan,Dry Yellow,Dry White,Tan White Center,Irregular Brown,Dry Orange,Brown Blob,White and Pink,Brick,Gray and White,gray center,Cream Raised Center,purple-gray ring,total ciolonies,log colonies,log Bodo,log Chryso,log Rotifer,log Colpidium
B,7,263 N,9/8/2004,9/8/2004,0,14.5,milky,176,176,0,0,,104,100,4,0,0,11,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,1700,2400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4310,8.368925175,0,0,0,0
B,7,263 N,9/22/2004,9/8/2004,14,32,milky,95,95,0,0,,61,1,12,25,23,7,0,70,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4900,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,5900,8.682877107,0,0,0,0
B,7,263 N,10/6/2004,9/8/2004,28,32,lt milk,0,0,0,0,,64,2,7,30,25,15,0,81,LLOP; guess on # mosquitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,326,0,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,373,5.924255797,0,0,0,0
B,7,263 N,10/20/2004,9/8/2004,42,35,clear,0,0,0,0,,43,2,4,16,21,6,0,68,LLOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7400,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7500,8.922791624,0,0,0,0
B,7,263 N,11/3/2004,9/8/2004,56,28,clear,0,0,0,0,,38,1,2,27,8,5,0,25,LOP,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,72,0,0,0,0,0,0,0,1 tot 8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72,4.290459441,0,2.197224577,1.098612289,0
B,7,263 N,11/17/2004,9/8/2004,70,26,clear,0,0,0,0,,36,0,1,13,22,8,0,28,LOP,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,4.430816799,1.609437912,0,1.098612289,0
B,7,263 N,12/1/2004,9/8/2004,84,35,tan,0,0,0,0,,27,0,2,10,15,11,0,0,LOP; reddish liquid at very bottom - anaerobic?,5,660,0,574,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23000,0,400,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23700,10.07327252,6.49375384,6.354370041,1.791759469,0
B,7,263 N,12/15/2004,9/8/2004,98,30,tan,0,0,0,0,,26,0,1,11,14,15,0,0,LOP; odd yellow threads,2,100,7,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,216,5.379897354,4.615120517,6.447305863,1.098612289,0
B,7,263 N,12/29/2004,9/8/2004,112,35,tan,0,0,0,0,,14,0,0,2,12,31,0,5,LOP; large exoskeleton; range midges,0,1230,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,724,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,829,6.721425701,7.115582126,0,0,0
B,7,263 N,1/10/2005,9/8/2004,124,30,tan,1,1,0,0,,20,0,0,4,16,30,0,50,grasshopper leg and body; LOP,2,332,0,0,8,0,34,0,0,0,0,0,0,0,0,0,0,0,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,215,5.375278408,5.80814249,0,1.098612289,2.197224577
B,7,263 N,1/26/2005,9/8/2004,140,30,tan,"0, 1 fly",0,0,0,fly,14,0,0,2,12,31,0,8,some parts,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,410,6.018593214,3.970291914,0,0,0
B,7,263 N,2/9/2005,9/8/2004,154,29,tan,0,0,0,0,,14,0,0,2,12,63,0,0,"LOP, floating bug parts",1,53,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,157,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,5.093750201,3.988984047,1.386294361,0.693147181,0
B,7,263 N,2/23/2005,9/8/2004,168,24.5,lt brown,0,0,0,0,,10,0,0,1,9,30,0,5,LOP; grasshopper parts,2,38,0,7,0,0,30,0,0,0,0,0,0,0,0,0,0,0,344,10,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,5.905361848,3.663561646,2.079441542,1.098612289,0
B,7,263 N,3/9/2005,9/8/2004,182,35,clear,1,1,0,0,,10,0,0,3,7,15,0,4,LOP,2,0,0,40,0,0,33,0,0,0,0,0,0,0,0,0,0,0,85,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,92,4.532599493,0,3.713572067,1.098612289,0
B,7,263 N,3/23/2005,9/8/2004,196,34,clear,0,0,0,0,,9,0,0,1,8,23,0,0,LOP; 1 fathead,2,15,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,1 tot 2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,74,4.317488114,2.772588722,0,1.098612289,0
B,7,263 N,4/6/2005,9/8/2004,210,30,clear,0,0,0,0,,5,0,0,0,5,16,0,5,LOP,2,27,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,204,5.323009979,3.33220451,0,1.098612289,0
B,7,263 N,4/20/2005,9/8/2004,224,25,clear,0,0,0,0,,5,0,0,0,5,14,0,1,petals?; 1 fathead,0,0,4,116,29,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,4.430816799,0,4.762173935,0,3.401197382
B,7,263 N,5/4/2005,9/8/2004,238,32.5,clear,0,0,0,0,,3,0,0,0,3,9,0,0,some parts,0,33,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,676,6.517671273,3.526360525,0,0,0
B,7,263 N,5/18/2005,9/8/2004,252,27,clear,0,0,0,0,,3,0,0,0,3,29,0,1,"some pieces; midges 9 large, 20 small",0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,4.510859507,2.772588722,0,0,0
B,7,263 N,6/1/2005,9/8/2004,266,24,clear,0,0,0,0,,6,4,0,0,2,4,0,1,lots of parts; weird egg/seed thing,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,147,4.997212274,0,3.496507561,0,0
B,7,263 N,6/15/2005,9/8/2004,280,28.5,clear,0,0,0,0,,5,3,0,0,2,4,0,0,large black mite; some parts,0,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1600,2,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1684,7.429520843,3.496507561,1.609437912,0,0
B,7,263 N,6/30/2005,9/8/2004,295,26,clear,0,0,0,0,,6,4,0,0,2,4,0,0,some parts,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.044522438,0,2.944438979,1.098612289,0
B,7,263 N,7/13/2005,9/8/2004,308,28.5,clear,0,0,0,0,,7,1,4,0,2,0,0,0,leaf dead; some parts,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3.135494216,2.302585093,2.197224577,0,0
B,10,1321,10/6/2004,10/6/2004,0,0.5,clear,0,0,0,0,,3,3,0,0,0,0,0,?,young leaf has no water (1 drop; no rain?); collected all; some moth damage,"no sample for protozoa, but yes for bacteria",,,,,,,,,,,,,,,,,,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,554,6.318968114,0,0,#VALUE!,0
B,10,1321,10/20/2004,10/6/2004,14,0,,,0,0,0,,0,,,,,,,,moth damaged; NO SAMPLE; DONE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
C,5,711,8/11/2004,8/11/2004,0,6.5,clear,1 sm leafhopper,0,0,0,sm leafhopper,29,29,0,0,0,0,0,0,"new leaf, has hole (herbivory?) in back, but seems ok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,412,137,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,649,6.476972363,0,0,0,0
C,5,711,8/25/2004,8/11/2004,14,12.5,milkish,53,53,0,0,,19,1,4,13,1,0,0,0,"weird balls of frass or something 100s; hood badly damaged, missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2600,0,0,0,0,0,0,0,4 total 12% (-3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2600,7.863651265,0,0,0,0
C,5,711,9/8/2004,8/11/2004,28,14,clear,13,13,0,0,,27,6,2,10,9,0,0,0,lots of detritus; LOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,474,0,4,0,0,0,0,0,1 total 1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,478,6.171700597,0,0,0,0
C,5,711,9/22/2004,8/11/2004,42,11,milky,10,10,0,0,,20,2,3,3,12,5,0,0,,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,127,4.852030264,1.386294361,1.098612289,0,0
C,5,711,10/6/2004,8/11/2004,56,8,tan,4,4,0,0,,15,1,2,3,9,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,86,1,0,0,0,0,0,0,1 tot 5%,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,94,4.553876892,0,0,0,0
C,5,711,10/20/2004,8/11/2004,70,5,tan,0,0,0,0,,12,0,2,5,5,1,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,34,2,0,0,0,0,0,0,1 tot 3%,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40,3.713572067,0.693147181,0,1.098612289,0
C,5,711,11/3/2004,8/11/2004,84,5,tan,0,0,0,0,,6,0,1,1,4,1,0,0,,8,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,73,1100,0,0,0,0,0,0,3 tot 6%,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1214,7.102499356,3.258096538,0.693147181,2.197224577,0
C,5,711,11/17/2004,8/11/2004,98,7,tan,0,0,0,0,,5,0,1,1,3,4,0,0,lots small white particles??,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,300,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,314,5.752572639,0,0,0.693147181,0
C,5,711,12/1/2004,8/11/2004,112,3.5,tan,0,0,0,0,,2,0,0,0,2,4,0,0,lots of detritus; hood gone; some Exina damage,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49,3.912023005,1.098612289,1.386294361,1.609437912,0
C,5,711,12/15/2004,8/11/2004,126,3.5,tan,0,0,0,0,,2,0,0,1,1,6,0,0,lots of orange frass,2,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,8 tot 30%,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,2.564949357,0,5.605802066,1.098612289,0
C,5,711,12/29/2004,8/11/2004,140,3.5,clear,0,0,0,0,,2,0,1,0,1,6,0,0,frass; range midges,4,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,16,11,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,119,4.787491743,0,7.153833802,1.609437912,0
C,5,711,1/10/2005,8/11/2004,152,2.5,clear,0,0,0,0,,0,0,0,0,0,4,0,0,frass,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,3.63758616,0,5.429345629,0,0
C,5,711,1/26/2005,8/11/2004,168,3,clear,0,0,0,0,,0,0,0,0,0,3,0,0,detrtitus - frass,0,2,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,2.890371758,1.098612289,5.631211782,0,0
C,5,711,2/9/2005,8/11/2004,182,3.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,,3,0,0,320,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.36729583,0,5.771441123,1.386294361,0
C,5,711,2/23/2005,8/11/2004,196,3,clear,0,0,0,0,,0,0,0,0,0,1,0,0,large hole in side leaf - herbivore,1,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.944438979,0,5.860786223,0.693147181,0
C,5,711,3/9/2005,8/11/2004,210,2.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,,4,0,0,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,3.091042453,0,5.92157842,1.609437912,0
C,5,711,3/23/2005,8/11/2004,224,2.5,clear,0,0,0,0,,0,0,0,0,0,2,0,1,brown mite,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,3.555348061,0,0,1.098612289,0
C,5,711,4/6/2005,8/11/2004,238,1,clear,0,0,0,0,,0,0,0,0,0,2,0,0,,4,38,47,33,0,1,156,0,0,0,0,0,0,0,0,0,0,0,32,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,3.583518938,3.663561646,3.526360525,1.609437912,0
C,5,711,4/20/2005,8/11/2004,252,>0.01,clear,0,0,0,0,,0,0,0,0,0,1,0,0,DEAD; top of leaf eaten away,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,149,5.010635294,0,2.302585093,1.609437912,0
C,6,105,5/13/2004,5/13/2004,0,< 0.5,,0,0,0,0,,7,7,0,0,0,0,0,0,"collected entire sample, mosq present, 7 mosq larvae in sample taken",15,0,0,0,0,0,0,0,,0,,,,,,,,,57,141 + pinpricks,0,0,7,0,0,0,10% irregular orange in -3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,74,4.317488114,0,0,2.772588722,0
C,6,105,6/1/2004,5/13/2004,19,0,,,0,0,0,,,,,,,,,,"no water, red/green, healthy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
C,6,105,6/15/2004,5/13/2004,33,0,,,0,0,0,,,,,,,,,,DONE; large holes in bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
C,8,7,4/18/2004,4/18/2004,0,2,clear,0,0,0,0,,5,0,5,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,89 + pinpricks,0,0,23,0,0,0,0,53,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,79,4.382026635,0,0,0,0
C,8,7,4/30/2004,4/18/2004,12,17.5,milky,1,1,0,0,,19,0,16,3,0,3,0,4,,0,0,0,0,0,0,0,0,,0,,,,,,,,,183,210,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,635,6.455198563,0,0,0,0
C,8,7,5/13/2004,4/18/2004,25,9,brown,98,98,0,0,,26,14,2,0,10,4,0,6,"green-red, healthy",0,0,0,0,0,0,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,137,0,0,0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,162,5.093750201,0,0,0,0
C,8,7,6/1/2004,4/18/2004,44,1,red,16,16,0,0,,6,0,4,1,1,0,0,5,"many small ant parts, red/green, healthy, 2 mosq larv in sample",1,0,0,0,0,0,0,0,,,,,,,,,,,1900,0,4700,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,,,,,,,,,,,,,,,,,,,,,21700,9.985113621,0,0,0.693147181,0
C,8,7,6/15/2004,4/18/2004,58,11,light tan,4,4,0,0,,15,1,1,4,9,0,0,63,lots of ant bits,3,0,0,0,0,0,0,1,0,0,,,,,,,,,56,3300,300,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,7156,8.875846178,0,0,1.386294361,0
C,8,7,6/29/2004,4/18/2004,72,27.5,"milky, tan",0,0,0,0,,13,6,0,1,6,1,0,50,some ant parts,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,1000,1200,100,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3500,8.160803921,0,0,0.693147181,0
C,8,7,7/14/2004,4/18/2004,87,23,milky,0,0,0,0,,1,0,0,1,0,1,0,100,3 dead mosquitoes?,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,164,236,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,500,6.216606101,0,0,2.63905733,0
C,8,7,7/27/2004,4/18/2004,100,13.5,clear,0,0,0,0,,3,1,1,0,1,4,0,10,"lots of something in water, brown bits",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,190,5.252273428,0,0,1.609437912,0
C,8,7,8/11/2004,4/18/2004,115,15,clear,0,0,0,0,,1,0,0,0,1,4,0,0,LOP or detritus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,5,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19,2.995732274,0,0,0.693147181,0
C,8,7,8/25/2004,4/18/2004,129,12,clear,0,0,0,0,,2,0,1,0,1,1,0,0,LO small parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,892,3,49,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,944,6.851184927,0,0,0,0
C,8,7,9/8/2004,4/18/2004,143,10,clear,0,0,0,0,,2,0,0,1,1,1,0,0,leaf totally dry and brown; DEAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,59,4.094344562,0,0,0,0
C,8,7,9/22/2004,4/18/2004,157,1,tan,0,0,0,0,,1,0,0,0,1,1,0,0,"pitcher is dead! Dried up, ceased to be. But…continue.",28,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,46,0,38,0,6,0,0,0,"2 total 20%, fuzzy fungi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,90,4.510859507,0,1.945910149,3.36729583,0
C,8,7,10/6/2004,4/18/2004,171,0,,,0,0,0,,0,,,,,,,,"DONE; entirely dead leaf removed, aperture 2.7 cm, length 14.0 cm, hood 4.1 cm, vane 1.1 cm",no sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,#VALUE!,0
C,8,601,7/14/2004,7/14/2004,0,4,milky,0,0,0,0,,38,35,3,0,0,2,0,20,"no prey in new, open leaf?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,308,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,884,6.785587645,0,0,0,0
C,8,601,7/27/2004,7/14/2004,13,20,milky,29,29,0,0,,11,0,0,5,6,4,0,60,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,30,3.433987204,0,0,0,0
C,8,601,8/11/2004,7/14/2004,28,3.5,clear,0,0,0,0,,20,20,0,0,0,0,0,0,"new leaf, hole on front top (herbivory?)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,151,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,211,5.356586275,0,0,0,0
C,8,601,8/25/2004,7/14/2004,42,4,lt. milk,79,79,0,0,,16,0,3,12,1,0,0,0,on fire ant mound; lots of nematodes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,3100,500,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3800,8.243019469,0,0,0,0
