base,decision,label_id,area_px,label_path,note
2373_c36-73-2_15_2,accepted,2,5833,G:\Research\imageAnalysis\processed_segmentations\segs\2373_c36-73-2_15_2_Simple Segmentation_labels.png,
1329_p36-39-1_32_1,accepted,1,5832,G:\Research\imageAnalysis\processed_segmentations\segs\1329_p36-39-1_32_1_Simple Segmentation_labels.png,
2325_p24-25-5_01_1,accepted,1,5824,G:\Research\imageAnalysis\processed_segmentations\segs\2325_p24-25-5_01_1_Simple Segmentation_labels.png,
2399_c36-72-1_18_1,accepted,1,5821,G:\Research\imageAnalysis\processed_segmentations\segs\2399_c36-72-1_18_1_Simple Segmentation_labels.png,
0057_p3-36-1_47_2,accepted,1,5817,G:\Research\imageAnalysis\processed_segmentations\segs\0057_p3-36-1_47_2_Simple Segmentation_labels.png,
0213_p3-35-3_16_1,accepted,1,5816,G:\Research\imageAnalysis\processed_segmentations\segs\0213_p3-35-3_16_1_Simple Segmentation_labels.png,
0404_p24-75-6_12_1,accepted,1,5812,G:\Research\imageAnalysis\processed_segmentations\segs\0404_p24-75-6_12_1_Simple Segmentation_labels.png,
2738_p36-39-1_16_2,accepted,1,5806,G:\Research\imageAnalysis\processed_segmentations\segs\2738_p36-39-1_16_2_Simple Segmentation_labels.png,
0579_p36-39-6_15_1,accepted,1,5799,G:\Research\imageAnalysis\processed_segmentations\segs\0579_p36-39-6_15_1_Simple Segmentation_labels.png,
0146_p36-42-1_19_1,accepted,2,5794,G:\Research\imageAnalysis\processed_segmentations\segs\0146_p36-42-1_19_1_Simple Segmentation_labels.png,
0292_c36-74-2_04_1,accepted,1,5793,G:\Research\imageAnalysis\processed_segmentations\segs\0292_c36-74-2_04_1_Simple Segmentation_labels.png,
0279_p24-75-1_04_1,accepted,1,5781,G:\Research\imageAnalysis\processed_segmentations\segs\0279_p24-75-1_04_1_Simple Segmentation_labels.png,
2693_p24-26-3_10_2,accepted,1,5781,G:\Research\imageAnalysis\processed_segmentations\segs\2693_p24-26-3_10_2_Simple Segmentation_labels.png,
0695_c7-19-6_25_1,accepted,1,5778,G:\Research\imageAnalysis\processed_segmentations\segs\0695_c7-19-6_25_1_Simple Segmentation_labels.png,
0911_c7-18-6_06-r_1,accepted,2,5776,G:\Research\imageAnalysis\processed_segmentations\segs\0911_c7-18-6_06-r_1_Simple Segmentation_labels.png,
2025_p24-26-5_07_1,accepted,2,5765,G:\Research\imageAnalysis\processed_segmentations\segs\2025_p24-26-5_07_1_Simple Segmentation_labels.png,
2100_p3-35-1_07_1,accepted,1,5762,G:\Research\imageAnalysis\processed_segmentations\segs\2100_p3-35-1_07_1_Simple Segmentation_labels.png,
0798_p36-40-1_21_1,accepted,1,5736,G:\Research\imageAnalysis\processed_segmentations\segs\0798_p36-40-1_21_1_Simple Segmentation_labels.png,
0240_c36-74-3_09_1,accepted,1,5734,G:\Research\imageAnalysis\processed_segmentations\segs\0240_c36-74-3_09_1_Simple Segmentation_labels.png,
2312_p36-42-5_19_1,accepted,1,5732,G:\Research\imageAnalysis\processed_segmentations\segs\2312_p36-42-5_19_1_Simple Segmentation_labels.png,
1435_p3-35-6_13_1,accepted,2,5731,G:\Research\imageAnalysis\processed_segmentations\segs\1435_p3-35-6_13_1_Simple Segmentation_labels.png,
2673_p3-36-1_02_2,accepted,1,5731,G:\Research\imageAnalysis\processed_segmentations\segs\2673_p3-36-1_02_2_Simple Segmentation_labels.png,
1269_p24-75-4_04_1,accepted,1,5727,G:\Research\imageAnalysis\processed_segmentations\segs\1269_p24-75-4_04_1_Simple Segmentation_labels.png,
1778_c36-72-5_02_1,accepted,1,5723,G:\Research\imageAnalysis\processed_segmentations\segs\1778_c36-72-5_02_1_Simple Segmentation_labels.png,
1607_p3-37-5_05_1,accepted,1,5718,G:\Research\imageAnalysis\processed_segmentations\segs\1607_p3-37-5_05_1_Simple Segmentation_labels.png,
1722_p36-42-5_09_1,accepted,1,5713,G:\Research\imageAnalysis\processed_segmentations\segs\1722_p36-42-5_09_1_Simple Segmentation_labels.png,
2264_c23-2-3_04_1,accepted,1,5712,G:\Research\imageAnalysis\processed_segmentations\segs\2264_c23-2-3_04_1_Simple Segmentation_labels.png,
0891_p24-25-6_03_1,accepted,1,5711,G:\Research\imageAnalysis\processed_segmentations\segs\0891_p24-25-6_03_1_Simple Segmentation_labels.png,
1930_p24-25-1_14_1,accepted,1,5707,G:\Research\imageAnalysis\processed_segmentations\segs\1930_p24-25-1_14_1_Simple Segmentation_labels.png,
2293_c7-19-6_05_1,accepted,1,5706,G:\Research\imageAnalysis\processed_segmentations\segs\2293_c7-19-6_05_1_Simple Segmentation_labels.png,
1216_p24-26-2_21_1,accepted,1,5704,G:\Research\imageAnalysis\processed_segmentations\segs\1216_p24-26-2_21_1_Simple Segmentation_labels.png,
0224_c7-18-5_22_1,accepted,1,5702,G:\Research\imageAnalysis\processed_segmentations\segs\0224_c7-18-5_22_1_Simple Segmentation_labels.png,
0689_p36-39-3_26_1,accepted,1,5699,G:\Research\imageAnalysis\processed_segmentations\segs\0689_p36-39-3_26_1_Simple Segmentation_labels.png,
0420_p36-40-3_27_2,accepted,1,5689,G:\Research\imageAnalysis\processed_segmentations\segs\0420_p36-40-3_27_2_Simple Segmentation_labels.png,
2163_p24-26-2_16_1,accepted,1,5688,G:\Research\imageAnalysis\processed_segmentations\segs\2163_p24-26-2_16_1_Simple Segmentation_labels.png,
1692_p36-42-3_22_1,accepted,1,5681,G:\Research\imageAnalysis\processed_segmentations\segs\1692_p36-42-3_22_1_Simple Segmentation_labels.png,
1920_p3-35-2_35_1,accepted,1,5677,G:\Research\imageAnalysis\processed_segmentations\segs\1920_p3-35-2_35_1_Simple Segmentation_labels.png,
1703_p24-26-4_31_2,accepted,1,5670,G:\Research\imageAnalysis\processed_segmentations\segs\1703_p24-26-4_31_2_Simple Segmentation_labels.png,
1055_p3-36-3_33_2,accepted,1,5668,G:\Research\imageAnalysis\processed_segmentations\segs\1055_p3-36-3_33_2_Simple Segmentation_labels.png,
1473_c7-17-1_05_1,accepted,1,5667,G:\Research\imageAnalysis\processed_segmentations\segs\1473_c7-17-1_05_1_Simple Segmentation_labels.png,
1793_p24-26-3_20_1,accepted,1,5667,G:\Research\imageAnalysis\processed_segmentations\segs\1793_p24-26-3_20_1_Simple Segmentation_labels.png,
1204_c7-19-3_32_1,accepted,2,5665,G:\Research\imageAnalysis\processed_segmentations\segs\1204_c7-19-3_32_1_Simple Segmentation_labels.png,
0899_p3-36-3_39_1,accepted,1,5664,G:\Research\imageAnalysis\processed_segmentations\segs\0899_p3-36-3_39_1_Simple Segmentation_labels.png,
2550_c7-17-3_36_2,accepted,1,5660,G:\Research\imageAnalysis\processed_segmentations\segs\2550_c7-17-3_36_2_Simple Segmentation_labels.png,
1840_c7-18-4_08_1,accepted,1,5659,G:\Research\imageAnalysis\processed_segmentations\segs\1840_c7-18-4_08_1_Simple Segmentation_labels.png,
0796_p24-75-3_23_2,accepted,1,5658,G:\Research\imageAnalysis\processed_segmentations\segs\0796_p24-75-3_23_2_Simple Segmentation_labels.png,
1536_c36-72-5_01_1,accepted,1,5656,G:\Research\imageAnalysis\processed_segmentations\segs\1536_c36-72-5_01_1_Simple Segmentation_labels.png,
0580_c23-2-3_23_2,accepted,1,5653,G:\Research\imageAnalysis\processed_segmentations\segs\0580_c23-2-3_23_2_Simple Segmentation_labels.png,
1123_c7-17-3_35_2,accepted,1,5653,G:\Research\imageAnalysis\processed_segmentations\segs\1123_c7-17-3_35_2_Simple Segmentation_labels.png,
2510_p24-75-2_23_1,accepted,1,5653,G:\Research\imageAnalysis\processed_segmentations\segs\2510_p24-75-2_23_1_Simple Segmentation_labels.png,
2372_p36-39-1_12_1,accepted,1,5651,G:\Research\imageAnalysis\processed_segmentations\segs\2372_p36-39-1_12_1_Simple Segmentation_labels.png,
2326_c23-2-1_29_1,accepted,1,5650,G:\Research\imageAnalysis\processed_segmentations\segs\2326_c23-2-1_29_1_Simple Segmentation_labels.png,
2026_p3-36-5_07_1,accepted,3,5647,G:\Research\imageAnalysis\processed_segmentations\segs\2026_p3-36-5_07_1_Simple Segmentation_labels.png,
2134_p36-40-4_12_1,accepted,1,5644,G:\Research\imageAnalysis\processed_segmentations\segs\2134_p36-40-4_12_1_Simple Segmentation_labels.png,
0740_p3-36-2_31_5,accepted,2,5643,G:\Research\imageAnalysis\processed_segmentations\segs\0740_p3-36-2_31_5_Simple Segmentation_labels.png,
0076_p36-39-3_19_1,accepted,1,5635,G:\Research\imageAnalysis\processed_segmentations\segs\0076_p36-39-3_19_1_Simple Segmentation_labels.png,
2138_p3-37-1_34_1,accepted,1,5633,G:\Research\imageAnalysis\processed_segmentations\segs\2138_p3-37-1_34_1_Simple Segmentation_labels.png,
0374_p24-25-6_04_1,accepted,1,5628,G:\Research\imageAnalysis\processed_segmentations\segs\0374_p24-25-6_04_1_Simple Segmentation_labels.png,
0650_p36-40-4_16_2,accepted,1,5625,G:\Research\imageAnalysis\processed_segmentations\segs\0650_p36-40-4_16_2_Simple Segmentation_labels.png,
0682_c7-19-3_28_1,accepted,2,5624,G:\Research\imageAnalysis\processed_segmentations\segs\0682_c7-19-3_28_1_Simple Segmentation_labels.png,
0185_c7-17-6_06_1,accepted,1,5622,G:\Research\imageAnalysis\processed_segmentations\segs\0185_c7-17-6_06_1_Simple Segmentation_labels.png,
1636_p24-26-6_06_1,accepted,1,5618,G:\Research\imageAnalysis\processed_segmentations\segs\1636_p24-26-6_06_1_Simple Segmentation_labels.png,
1859_c7-18-5_07_1,accepted,1,5611,G:\Research\imageAnalysis\processed_segmentations\segs\1859_c7-18-5_07_1_Simple Segmentation_labels.png,
1175_c23-1-1_19_1,accepted,1,5597,G:\Research\imageAnalysis\processed_segmentations\segs\1175_c23-1-1_19_1_Simple Segmentation_labels.png,
0970_p3-35-4_14_1,accepted,1,5593,G:\Research\imageAnalysis\processed_segmentations\segs\0970_p3-35-4_14_1_Simple Segmentation_labels.png,
1264_c36-73-2_29_1,accepted,1,5584,G:\Research\imageAnalysis\processed_segmentations\segs\1264_c36-73-2_29_1_Simple Segmentation_labels.png,
0477_p36-39-5_26_1,accepted,1,5582,G:\Research\imageAnalysis\processed_segmentations\segs\0477_p36-39-5_26_1_Simple Segmentation_labels.png,
1737_p3-35-6_25_1,accepted,1,5577,G:\Research\imageAnalysis\processed_segmentations\segs\1737_p3-35-6_25_1_Simple Segmentation_labels.png,
0197_c36-74-3_11_1,accepted,1,5575,G:\Research\imageAnalysis\processed_segmentations\segs\0197_c36-74-3_11_1_Simple Segmentation_labels.png,
2078_c23-2-2_05_1,accepted,1,5571,G:\Research\imageAnalysis\processed_segmentations\segs\2078_c23-2-2_05_1_Simple Segmentation_labels.png,
2320_p24-26-2_24_1,accepted,1,5571,G:\Research\imageAnalysis\processed_segmentations\segs\2320_p24-26-2_24_1_Simple Segmentation_labels.png,
2113_p3-35-6_14_1,accepted,1,5566,G:\Research\imageAnalysis\processed_segmentations\segs\2113_p3-35-6_14_1_Simple Segmentation_labels.png,
2244_p3-36-3_66_1,accepted,1,5562,G:\Research\imageAnalysis\processed_segmentations\segs\2244_p3-36-3_66_1_Simple Segmentation_labels.png,
0410_p3-36-6_43_1,accepted,1,5554,G:\Research\imageAnalysis\processed_segmentations\segs\0410_p3-36-6_43_1_Simple Segmentation_labels.png,
0017_p24-26-2_25_1,accepted,1,5549,G:\Research\imageAnalysis\processed_segmentations\segs\0017_p24-26-2_25_1_Simple Segmentation_labels.png,
1388_p3-37-2_44_1,accepted,1,5540,G:\Research\imageAnalysis\processed_segmentations\segs\1388_p3-37-2_44_1_Simple Segmentation_labels.png,
0566_c36-73-3_10_1,accepted,1,5537,G:\Research\imageAnalysis\processed_segmentations\segs\0566_c36-73-3_10_1_Simple Segmentation_labels.png,
2475_p36-39-2_13_2,accepted,1,5535,G:\Research\imageAnalysis\processed_segmentations\segs\2475_p36-39-2_13_2_Simple Segmentation_labels.png,
1128_p36-39-3_20_1,accepted,1,5529,G:\Research\imageAnalysis\processed_segmentations\segs\1128_p36-39-3_20_1_Simple Segmentation_labels.png,
1654_c36-72-2_23_1,accepted,1,5525,G:\Research\imageAnalysis\processed_segmentations\segs\1654_c36-72-2_23_1_Simple Segmentation_labels.png,
0956_c36-72-2_02_1,accepted,1,5521,G:\Research\imageAnalysis\processed_segmentations\segs\0956_c36-72-2_02_1_Simple Segmentation_labels.png,
1101_p24-26-3_05_1,accepted,1,5519,G:\Research\imageAnalysis\processed_segmentations\segs\1101_p24-26-3_05_1_Simple Segmentation_labels.png,
2515_p36-42-5_23_1,accepted,1,5517,G:\Research\imageAnalysis\processed_segmentations\segs\2515_p36-42-5_23_1_Simple Segmentation_labels.png,
0370_p24-26-2_04_1,accepted,1,5515,G:\Research\imageAnalysis\processed_segmentations\segs\0370_p24-26-2_04_1_Simple Segmentation_labels.png,
1466_p36-40-2_18_1,accepted,1,5510,G:\Research\imageAnalysis\processed_segmentations\segs\1466_p36-40-2_18_1_Simple Segmentation_labels.png,
2625_p24-26-5_13_3,accepted,1,5506,G:\Research\imageAnalysis\processed_segmentations\segs\2625_p24-26-5_13_3_Simple Segmentation_labels.png,
0753_p36-42-2_11_1,accepted,1,5502,G:\Research\imageAnalysis\processed_segmentations\segs\0753_p36-42-2_11_1_Simple Segmentation_labels.png,
1676_p3-36-5_13_1,accepted,1,5499,G:\Research\imageAnalysis\processed_segmentations\segs\1676_p3-36-5_13_1_Simple Segmentation_labels.png,
0963_p24-75-2_09_1,accepted,1,5498,G:\Research\imageAnalysis\processed_segmentations\segs\0963_p24-75-2_09_1_Simple Segmentation_labels.png,
1981_c36-74-1_16_3,accepted,1,5497,G:\Research\imageAnalysis\processed_segmentations\segs\1981_c36-74-1_16_3_Simple Segmentation_labels.png,
1104_p36-42-2_12_1,accepted,2,5496,G:\Research\imageAnalysis\processed_segmentations\segs\1104_p36-42-2_12_1_Simple Segmentation_labels.png,
0761_p24-25-3_21_3,accepted,1,5495,G:\Research\imageAnalysis\processed_segmentations\segs\0761_p24-25-3_21_3_Simple Segmentation_labels.png,
1068_c7-17-6_15_1,accepted,1,5492,G:\Research\imageAnalysis\processed_segmentations\segs\1068_c7-17-6_15_1_Simple Segmentation_labels.png,
0385_p36-42-4_11_1,accepted,1,5489,G:\Research\imageAnalysis\processed_segmentations\segs\0385_p36-42-4_11_1_Simple Segmentation_labels.png,
2692_p36-42-3_17_1,accepted,1,5488,G:\Research\imageAnalysis\processed_segmentations\segs\2692_p36-42-3_17_1_Simple Segmentation_labels.png,
2077_c23-1-2_04_2,accepted,2,5487,G:\Research\imageAnalysis\processed_segmentations\segs\2077_c23-1-2_04_2_Simple Segmentation_labels.png,
2224_p3-36-1_40_2,accepted,1,5486,G:\Research\imageAnalysis\processed_segmentations\segs\2224_p3-36-1_40_2_Simple Segmentation_labels.png,
2183_p24-26-3_12_3,accepted,1,5485,G:\Research\imageAnalysis\processed_segmentations\segs\2183_p24-26-3_12_3_Simple Segmentation_labels.png,
2492_c23-1-1_12_1,accepted,1,5480,G:\Research\imageAnalysis\processed_segmentations\segs\2492_c23-1-1_12_1_Simple Segmentation_labels.png,
0527_p3-37-2_43_1,accepted,1,5478,G:\Research\imageAnalysis\processed_segmentations\segs\0527_p3-37-2_43_1_Simple Segmentation_labels.png,
0173_p3-36-1_03_1,accepted,4,5475,G:\Research\imageAnalysis\processed_segmentations\segs\0173_p3-36-1_03_1_Simple Segmentation_labels.png,
0752_p3-35-6_08_1,accepted,1,5471,G:\Research\imageAnalysis\processed_segmentations\segs\0752_p3-35-6_08_1_Simple Segmentation_labels.png,
2746_c7-18-5_36_1,accepted,2,5471,G:\Research\imageAnalysis\processed_segmentations\segs\2746_c7-18-5_36_1_Simple Segmentation_labels.png,
0620_p3-36-1_44_1,accepted,1,5469,G:\Research\imageAnalysis\processed_segmentations\segs\0620_p3-36-1_44_1_Simple Segmentation_labels.png,
1630_c36-73-1_10_1,accepted,1,5458,G:\Research\imageAnalysis\processed_segmentations\segs\1630_c36-73-1_10_1_Simple Segmentation_labels.png,
1762_p24-26-3_18_1,accepted,1,5450,G:\Research\imageAnalysis\processed_segmentations\segs\1762_p24-26-3_18_1_Simple Segmentation_labels.png,
1291_p3-35-2_20_2,accepted,1,5445,G:\Research\imageAnalysis\processed_segmentations\segs\1291_p3-35-2_20_2_Simple Segmentation_labels.png,
1471_p24-75-4_09_1,accepted,1,5442,G:\Research\imageAnalysis\processed_segmentations\segs\1471_p24-75-4_09_1_Simple Segmentation_labels.png,
2089_c23-1-2_02_1,accepted,1,5441,G:\Research\imageAnalysis\processed_segmentations\segs\2089_c23-1-2_02_1_Simple Segmentation_labels.png,
2423_p36-40-5_11_1,accepted,1,5440,G:\Research\imageAnalysis\processed_segmentations\segs\2423_p36-40-5_11_1_Simple Segmentation_labels.png,
0359_p24-26-3_07_1,accepted,2,5439,G:\Research\imageAnalysis\processed_segmentations\segs\0359_p24-26-3_07_1_Simple Segmentation_labels.png,
2186_p3-35-3_14_1,accepted,1,5434,G:\Research\imageAnalysis\processed_segmentations\segs\2186_p3-35-3_14_1_Simple Segmentation_labels.png,
0241_c36-74-3_33_2,accepted,1,5431,G:\Research\imageAnalysis\processed_segmentations\segs\0241_c36-74-3_33_2_Simple Segmentation_labels.png,
0033_c36-72-1_09_2,accepted,1,5429,G:\Research\imageAnalysis\processed_segmentations\segs\0033_c36-72-1_09_2_Simple Segmentation_labels.png,
1158_p24-75-1_32_2,accepted,1,5423,G:\Research\imageAnalysis\processed_segmentations\segs\1158_p24-75-1_32_2_Simple Segmentation_labels.png,
1160_p24-75-5_10_1,accepted,1,5421,G:\Research\imageAnalysis\processed_segmentations\segs\1160_p24-75-5_10_1_Simple Segmentation_labels.png,
0790_p24-75-2_20_1,accepted,1,5418,G:\Research\imageAnalysis\processed_segmentations\segs\0790_p24-75-2_20_1_Simple Segmentation_labels.png,
0447_c23-2-1_22_1,accepted,1,5412,G:\Research\imageAnalysis\processed_segmentations\segs\0447_c23-2-1_22_1_Simple Segmentation_labels.png,
1818_p24-26-3_01_1,accepted,1,5412,G:\Research\imageAnalysis\processed_segmentations\segs\1818_p24-26-3_01_1_Simple Segmentation_labels.png,
1026_p3-37-1_45_1,accepted,1,5411,G:\Research\imageAnalysis\processed_segmentations\segs\1026_p3-37-1_45_1_Simple Segmentation_labels.png,
1277_p3-36-6_12_1,accepted,1,5407,G:\Research\imageAnalysis\processed_segmentations\segs\1277_p3-36-6_12_1_Simple Segmentation_labels.png,
0402_p24-25-4_01_2,accepted,1,5405,G:\Research\imageAnalysis\processed_segmentations\segs\0402_p24-25-4_01_2_Simple Segmentation_labels.png,
2584_p24-75-4_02_1,accepted,1,5400,G:\Research\imageAnalysis\processed_segmentations\segs\2584_p24-75-4_02_1_Simple Segmentation_labels.png,
2618_c7-19-1_12_1,accepted,1,5395,G:\Research\imageAnalysis\processed_segmentations\segs\2618_c7-19-1_12_1_Simple Segmentation_labels.png,
2726_c36-74-5_04_1,accepted,1,5392,G:\Research\imageAnalysis\processed_segmentations\segs\2726_c36-74-5_04_1_Simple Segmentation_labels.png,
1245_p24-26-5_08_1,accepted,1,5390,G:\Research\imageAnalysis\processed_segmentations\segs\1245_p24-26-5_08_1_Simple Segmentation_labels.png,
2440_c7-19-5_11_1,accepted,1,5388,G:\Research\imageAnalysis\processed_segmentations\segs\2440_c7-19-5_11_1_Simple Segmentation_labels.png,
2517_c36-73-6_18_1,accepted,1,5380,G:\Research\imageAnalysis\processed_segmentations\segs\2517_c36-73-6_18_1_Simple Segmentation_labels.png,
0346_c36-73-2_11_1,accepted,1,5378,G:\Research\imageAnalysis\processed_segmentations\segs\0346_c36-73-2_11_1_Simple Segmentation_labels.png,
1674_p36-40-3_23_1,accepted,1,5375,G:\Research\imageAnalysis\processed_segmentations\segs\1674_p36-40-3_23_1_Simple Segmentation_labels.png,
0735_p36-40-5_09_1,accepted,1,5370,G:\Research\imageAnalysis\processed_segmentations\segs\0735_p36-40-5_09_1_Simple Segmentation_labels.png,
1121_c23-2-4_24_1,accepted,1,5370,G:\Research\imageAnalysis\processed_segmentations\segs\1121_c23-2-4_24_1_Simple Segmentation_labels.png,
0265_p24-75-2_21_1,accepted,1,5368,G:\Research\imageAnalysis\processed_segmentations\segs\0265_p24-75-2_21_1_Simple Segmentation_labels.png,
0092_c36-72-3_32_1,accepted,1,5367,G:\Research\imageAnalysis\processed_segmentations\segs\0092_c36-72-3_32_1_Simple Segmentation_labels.png,
0998_c36-73-1_28_3,accepted,1,5367,G:\Research\imageAnalysis\processed_segmentations\segs\0998_c36-73-1_28_3_Simple Segmentation_labels.png,
1016_c7-19-5_15_1,accepted,1,5367,G:\Research\imageAnalysis\processed_segmentations\segs\1016_c7-19-5_15_1_Simple Segmentation_labels.png,
1956_p36-40-2_09_2,accepted,1,5364,G:\Research\imageAnalysis\processed_segmentations\segs\1956_p36-40-2_09_2_Simple Segmentation_labels.png,
0812_c7-17-2_04_2,accepted,1,5363,G:\Research\imageAnalysis\processed_segmentations\segs\0812_c7-17-2_04_2_Simple Segmentation_labels.png,
0264_p36-39-2_11_2,accepted,2,5362,G:\Research\imageAnalysis\processed_segmentations\segs\0264_p36-39-2_11_2_Simple Segmentation_labels.png,
0085_c7-19-5_12_1,accepted,1,5359,G:\Research\imageAnalysis\processed_segmentations\segs\0085_c7-19-5_12_1_Simple Segmentation_labels.png,
0847_c7-17-5_01_1,accepted,1,5359,G:\Research\imageAnalysis\processed_segmentations\segs\0847_c7-17-5_01_1_Simple Segmentation_labels.png,
